bike_age,kms_clipped,power_bhp_clipped,mileage_kmpl_clipped,cc,owner_first,owner_fourth_or_more,owner_second,owner_third,brand_Bajaj,brand_Benelli,brand_Harley-Davidson,brand_Hero,brand_Honda,brand_Hyosung,brand_Jawa,brand_Kawasaki,brand_Ktm,brand_Other,brand_Royal,brand_Suzuki,brand_Triumph,brand_Tvs,brand_Um,brand_Yamaha,price
16,14000.0,19.8,30.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125000
13,49000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,73000
13,45.0,13.7,45.0,150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58000
5,5000.0,27.0,,295.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,190000
5,13000.0,19.1,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,209000
6,8000.0,27.2,35.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,205000
8,84.0,8.25,84.0,110.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52000
7,7000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,170000
9,18000.0,16.0,42.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,65000
7,4000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150000
6,12000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,162000
5,3000.0,24.3,32.0,410.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,210000
11,38000.0,8.5,60.0,110.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,33000
9,28800.0,8.1,67.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39000
6,36000.0,8.24715,55.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53000
5,5659.0,19.1,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,185000
10,58.0,13.0,58.0,150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,73000
7,37.0,19.8,37.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150000
9,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,37500
13,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24000
10,39000.0,14.0,63.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46500
14,39000.0,19.0,40.0,220.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27899
8,21500.0,33.0,22.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35000
6,52.0,13.82,52.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,99000
6,13700.0,14.6,40.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,110000
4,4890.0,12.5,55.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,112000
14,38998.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,95000
8,18649.0,8.2,81.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49500
10,15648.0,8.1,89.0,100.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32500
11,60.0,7.5,60.0,110.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,28000
11,42000.0,8.9,55.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38000
12,29000.0,27.2,32.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130000
11,52000.0,8.2,81.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39000
12,40000.0,12.375,65.0,125.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32000
11,46000.0,8.9,55.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39000
12,38000.0,19.8,37.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120000
10,65.0,10.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25000
9,31000.0,42.9,25.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,135000
16,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
6,2500.0,19.8,,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160000
14,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,40000
9,25300.0,11.8,57.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45000
10,35.0,24.16,35.0,,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41000
8,16805.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,132000
9,19837.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000
7,13562.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125000
6,6500.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,190000
7,32000.0,25.1,35.0,200.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,130000
22,15000.0,19.8,30.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160000
9,13400.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,111100
9,45.0,17.3,45.0,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,48000
6,95000.0,16.1,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,55000
7,14494.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,148000
8,15000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,133000
7,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,55000
6,95000.0,16.1,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,61000
8,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,51000
13,47500.0,13.0,45.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35000
9,25000.0,19.8,25.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,89280
8,30971.0,14.3,45.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55000
11,25600.0,19.0,40.0,220.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36312
12,50000.0,19.8,40.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,86000
10,24000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000
12,25500.0,13.0,45.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35000
19,95000.0,8.1,89.0,100.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9900
8,30500.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150000
5,60.0,15.2,60.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,56000
11,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,39000
8,52.0,15.44,52.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,54000
7,65.0,15.0,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70000
8,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62000
10,45.0,17.2,45.0,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52000
9,8500.0,13.0,45.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54000
11,40000.0,8.2,5.0,100.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24910
11,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32500
9,15000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,95000
18,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
7,10143.0,8.0,55.0,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41500
9,16000.0,26.1063,25.0,500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65000
8,14500.0,8.2,81.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42500
9,20000.0,19.8,35.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,149000
7,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,95000
12,60.0,14.0,60.0,150.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52000
8,16000.0,9.3,55.0,110.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56000
9,20000.0,8.2,55.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55000
9,22000.0,21.0,38.0,220.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
10,16000.0,24.2,40.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79999
8,30500.0,14.0,63.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56000
7,7259.0,8.1,65.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22500
6,45990.0,9.0,75.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,58000
6,15500.0,9.0,75.0,125.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35000
7,42.0,23.2,42.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000
6,600.0,27.0,,295.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,162000
8,35364.0,19.0,53.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69000
